x,y,class
0.958336239,0.435952876,1
0.593963412,0.728603319,0
0.049266474,0.222822826,0
0.502635035,0.638655163,1
0.849427574,0.195627576,0
0.491725813,0.44081499,0
0.478371283,0.399819425,0
0.996741718,0.275092898,1
0.921802186,0.206100763,0
0.911390344,0.209590813,0
0.522300378,0.597946729,1
0.728418537,0.210708639,0
0.416066589,0.733308063,1
0.132002299,0.169071476,1
0.967253276,0.311014291,1
0.695418124,0.248906712,0
0.891012073,0.197320531,0
0.323524285,0.737187444,1
0.622133144,0.710496485,0
0.500086175,0.613950377,1
0.706633843,0.284436698,0
0.964432382,0.202468893,1
0.494666012,0.322116757,0
0.477215058,0.36283822,0
0.283228616,0.619295329,1
0.482158131,0.527938587,1
0.877009191,0.198216201,0
0.494202219,0.431908997,0
0.139788906,0.121918658,1
0.989715418,0.253370007,1
0.155251273,0.121616755,1
0.993120632,0.441278472,1
0.381320548,0.750813223,1
0.900212018,0.182384371,0
0.734601086,0.214501883,0
0.491695507,0.350682413,0
0.104623378,0.134680341,0
0.491554638,0.556217725,1
0.494164883,0.72656799,1
0.495598642,0.470560494,1
0.582906404,0.710843506,0
0.26796992,0.744412246,1
0.963247648,0.181087722,1
0.477837258,0.328520432,0
0.095834179,0.127907932,0
0.859609694,0.181487844,0
0.513225392,0.724712591,0
0.477509498,0.72597356,1
0.499304567,0.737166976,1
0.322380058,0.744400189,1
0.35424278,0.706929603,1
0.757142931,0.231954804,0
0.791013212,0.186552259,0
0.084262112,0.163494956,0
0.145070801,0.07250896,1
0.54825116,0.756671938,0
0.761806582,0.195027651,0
0.488531687,0.579100356,1
0.504134997,0.406091834,0
0.311101833,0.694282956,1
0.72080708,0.217745515,0
0.848140054,0.211705877,0
0.143084024,0.117130227,1
0.478660752,0.753378405,1
0.559135928,0.7537637,0
0.984588502,0.304910686,1
0.97118126,0.334523725,1
0.842970109,0.186727021,0
0.518153483,0.381524341,0
0.822917426,0.197356875,0
0.499845328,0.410089292,0
0.482203983,0.578066272,1
0.060394289,0.132501506,0
0.99218049,0.43434856,1
0.553342947,0.720325557,0
0.476271888,0.645986482,1
0.516077228,0.329800024,0
0.970775784,0.333376717,1
0.760377721,0.228677118,0
0.999014841,0.525632502,1
0.973699316,0.210223631,1
0.281757613,0.67515312,1
0.2831558,0.701091158,1
0.575214233,0.709509654,0
0.952300377,0.286470342,1
0.015972499,0.227957932,0
0.851353225,0.232978308,0
0.036744444,0.188070888,0
0.983994494,0.231744711,1
0.390867634,0.746833872,1
0.532337803,0.734246176,0
0.77905385,0.214801292,0
0.147513954,0.111217321,1
0.778212536,0.202483725,0
0.695830587,0.218657893,0
0.972332466,0.491880909,1
0.041947707,0.212897798,0
0.021116099,0.146364462,0
0.269455576,0.611413492,1
0.729667459,0.257020327,0
0.676741982,0.715404155,0
0.435546114,0.707723859,1
0.458301038,0.717881977,1
0.279080758,0.716800517,1
0.860909963,0.209148229,0
0.382298258,0.732516385,1
0.731097289,0.269014863,0
0.966680193,0.358064857,1
0.526445086,0.723120031,0
0.665363956,0.716841055,0
0.511901438,0.294704031,0
0.295521669,0.590820609,1
0.28293994,0.628891791,1
0.978768688,0.299486772,1
0.435504481,0.759602946,1
0.692892517,0.264517493,0
0.504111216,0.43837652,0
0.391480627,0.709583797,1
0.971891902,0.230892186,1
0.476837668,0.310319524,0
0.100754634,0.1387632,0
0.812329403,0.188497784,0
0.524444743,0.303398444,0
0.283468991,0.756849213,1
0.501510016,0.531476719,1
0.700666375,0.247223771,0
0.579136592,0.751003434,0
0.063250787,0.151621314,0
0.485573372,0.450882052,0
0.717849856,0.271031488,0
0.886613002,0.212740807,0
0.803307775,0.209442124,0
0.972737115,0.445660937,1
0.520865725,0.62611785,1
0.308409028,0.628664094,1
0.455169022,0.7373936,1
0.43425511,0.737451031,1
0.01334532,0.175875723,0
0.37759498,0.706420808,1
0.972043224,0.387373451,1
0.955803307,0.216397309,1
0.120594919,0.176315734,1
0.426333089,0.744099269,1
0.519846005,0.5442389,1
0.334458606,0.753493707,1
0.102321735,0.140938898,0
0.50402866,0.367681585,0
0.734956547,0.272985833,0
0.963209579,0.266780789,1
0.740137982,0.204637897,0
0.977358013,0.304494484,1
0.521488378,0.456058651,0
0.73262999,0.178743622,0
0.01103621,0.181420838,0
0.835863469,0.190028461,0
0.013296583,0.170464726,0
0.642582065,0.757401022,0
0.506993528,0.741186304,0
0.006942206,0.207152313,0
0.11235542,0.128922788,1
0.465511453,0.732285405,1
0.365596569,0.745172933,1
0.733175763,0.267490132,0
0.79369679,0.193958585,0
0.123027405,0.070467347,1
0.918459406,0.177872726,0
0.863937201,0.203738094,0
0.960180857,0.504579732,1
0.519966429,0.625045919,1
0.293670213,0.615001137,1
0.546635872,0.737116959,0
0.999467446,0.366794604,1
0.157763144,0.081980259,1
0.481638859,0.589588586,1
0.909773856,0.202682897,0
0.370356375,0.710996282,1
0.476406785,0.762271412,1
0.325128351,0.743981268,1
0.99194157,0.265378126,1
0.995478669,0.18056233,1
0.508962133,0.403751854,0
0.457345922,0.761023825,1
0.961637847,0.312666688,1
0.282529003,0.69963718,1
0.897406968,0.211317068,0
0.10705227,0.120606575,1
0.480703466,0.41017953,0
0.741768213,0.210775825,0
0.996263435,0.278481843,1
0.985135436,0.514070447,1
0.783500835,0.218419512,0
0.576733201,0.734034355,0
0.964869351,0.246613724,1
0.505773036,0.525172426,1
0.30528689,0.737548076,1
0.727740261,0.287747514,0
0.978269333,0.514056399,1
0.145100269,0.090909652,1
0.522403648,0.385949329,0
0.715059838,0.246302286,0
0.27520868,0.695407631,1
0.038692519,0.178912274,0
0.051636029,0.230810747,0
0.514009834,0.406879787,0
0.396189727,0.757650264,1
0.850655863,0.195752466,0
0.708501955,0.253135258,0
0.155053239,0.113073849,1
0.625861535,0.716734967,0
0.996392459,0.306260892,1
0.728911176,0.234743481,0
0.387445304,0.750995927,1
0.518612733,0.502082623,1
0.507704728,0.592628588,1
0.99767012,0.394485153,1
0.968422151,0.332550201,1
0.961104606,0.382055257,1
0.953652592,0.229365004,1
0.803152542,0.190212088,0
0.316585573,0.76357192,1
0.02537477,0.170562373,0
0.508492604,0.316701617,0
0.050997125,0.123234498,0
0.844223139,0.219248496,0
0.485334919,0.713880956,1
0.957070592,0.504951239,1
0.476222853,0.494042036,1
0.409139469,0.711786285,1
0.481084612,0.421939347,0
0.524021087,0.355199881,0
0.507406962,0.367382489,0
0.990606765,0.448161091,1
0.991856226,0.466205301,1
0.74881383,0.197679497,0
0.628209079,0.737616025,0
0.492550605,0.402784205,0
0.95624081,0.25325859,1
0.509381358,0.56713453,1
0.977266472,0.469110057,1
0.105003856,0.16272039,0
0.595984254,0.729937121,0
0.383181045,0.754778503,1
0.51427141,0.462556797,0
0.038452018,0.202595786,0
0.523673266,0.471111108,1
0.903504169,0.21239259,0
0.761212663,0.216477652,0
0.49232715,0.42449425,0
0.524146151,0.555227041,1
0.411695821,0.737667998,1
0.146769524,0.071986381,1
0.991483155,0.521835564,1
0.866749255,0.213460184,0
0.11830382,0.122605139,1
0.11431624,0.134304257,1
0.42206481,0.737163929,1
0.977642878,0.407388676,1
0.956662883,0.244340869,1
0.010870196,0.21168918,0
0.85919343,0.184973093,0
0.523154481,0.536418146,1
0.981568374,0.257830378,1
0.485624452,0.62910247,1
0.4956042,0.626475736,1
0.34544991,0.727908775,1
0.66196182,0.745560395,0
0.725265822,0.205661205,0
0.861868293,0.205174264,0
0.300760025,0.673000625,1
0.275524747,0.730918875,1
0.924948411,0.178038361,0
0.860777919,0.198297896,0
0.152225435,0.169999404,1
0.963913569,0.385389599,1
0.653934974,0.722540289,0
0.423682305,0.72983565,1
0.91387487,0.210472109,0
0.331983963,0.729007557,1
0.915652473,0.206410014,0
0.479389556,0.612848262,1
0.654100841,0.747281401,0
0.793050411,0.220889026,0
0.982568666,0.206752612,1
0.522939131,0.350155387,0
0.389064743,0.759667045,1
0.996692123,0.298264236,1
0.520565103,0.472113947,1
0.384455808,0.709743276,1
0.500141868,0.392255129,0
0.328939541,0.724272371,1
0.002918844,0.168073062,0
0.524782588,0.547456887,1
0.994347056,0.199014355,1
0.027001416,0.149885392,0
0.492707721,0.529935787,1
0.540114987,0.746739798,0
0.304543502,0.682436807,1
0.910283637,0.213622331,0
0.778279715,0.184338654,0
0.145970283,0.101740762,1
0.631274718,0.710737216,0
0.499797945,0.633069858,1
0.463570892,0.713487488,1
0.500186596,0.728313121,0
0.123870696,0.161643228,1
0.511462517,0.632801094,1
0.499587936,0.743328459,1
0.028980023,0.21859409,0
0.8102615,0.226157127,0
0.525373174,0.472663378,1
0.990544611,0.34105602,1
0.820769165,0.223084175,0
0.115096073,0.074273635,1
0.297339586,0.735445003,1
0.888213807,0.219802317,0
0.503621301,0.749149684,0
0.032438257,0.21943444,0
0.886253954,0.230611162,0
0.482577389,0.577326393,1
0.695152329,0.214218419,0
0.565748592,0.727734934,0
0.980328064,0.238277569,1
0.979810142,0.497676118,1
0.95945276,0.348616204,1
0.889522117,0.193496069,0
0.980808169,0.305199598,1
0.371029161,0.736566266,1
0.851101301,0.229669272,0
0.742527288,0.225697534,0
0.451308262,0.732358062,1
0.550902174,0.75851061,0
0.155984764,0.06371783,1
0.355437062,0.75037667,1
0.47877871,0.706542675,1
0.403980246,0.745765497,1
0.507834974,0.306102192,0
0.287366855,0.737837444,1
0.337464984,0.735678483,1
0.522598894,0.746735735,0
0.476187861,0.598863026,1
0.733779312,0.223915522,0
0.508256778,0.370790338,0
0.384231818,0.756115339,1
0.026467528,0.20409717,0
0.575037815,0.760021545,0
0.283609213,0.73607671,1
0.737173065,0.179299835,0
0.485883305,0.645862301,1
0.495589897,0.378486037,0
0.912226223,0.217811982,0
0.956689323,0.447117838,1
0.513583153,0.368146498,0
0.979722216,0.502614558,1
0.951047748,0.246561681,1
0.043666715,0.15206556,0
0.753622177,0.199930392,0
0.271674736,0.631318137,1
0.597000905,0.728231818,0
0.865333886,0.178649867,0
0.908864138,0.222306856,0
0.839394447,0.178476916,0
0.514399836,0.419967767,0
0.479608847,0.494744355,1
0.506144306,0.317680418,0
0.686363001,0.276884811,0
0.513618406,0.446139778,0
0.476225493,0.501083672,1
0.985678304,0.271452035,1
0.292603816,0.647745677,1
0.280282372,0.729506999,1
0.296402679,0.720419377,1
0.682426176,0.716379576,0
0.263244799,0.652269318,1
0.709033432,0.271116121,0
0.998652889,0.308119278,1
0.970949796,0.442203683,1
0.12353513,0.076679127,1
0.94749087,0.317982771,1
0.966809923,0.331826465,1
0.712001854,0.217627626,0
0.481944652,0.522641079,1
0.954647322,0.393272733,1
0.477310713,0.442048173,0
0.701720288,0.196810115,0
0.157513157,0.105307157,1
0.57049305,0.761019447,0
0.854554703,0.195199844,0
0.480528218,0.645243668,1
0.50492016,0.730263701,0
0.690527545,0.192171866,0
0.484951003,0.569670142,1
0.869746956,0.179977876,0
0.368770261,0.716773791,1
0.488099459,0.718438681,1
0.101315945,0.147291384,0
0.954400879,0.264059821,1
0.519997745,0.740070714,0
0.617527056,0.710672773,0
0.325678002,0.723588076,1
0.494908004,0.620796861,1
0.888494253,0.196562256,0
0.396919558,0.739586245,1
0.950171384,0.345876603,1
0.923508971,0.227599038,0
0.979292354,0.493580016,1
0.509598797,0.455813895,0
0.495539373,0.380451105,0
0.521261541,0.361903707,0
0.985206162,0.342850122,1
0.971921706,0.51305804,1
0.073585892,0.145416482,0
0.046771105,0.233252376,0
0.021063791,0.164169234,0
0.48718418,0.445686946,0
0.051537061,0.18091183,0
0.023437824,0.214572898,0
0.480245934,0.34706167,0
0.627352536,0.733025484,0
0.43383964,0.719131737,1
0.513066509,0.401983781,0
0.677723837,0.740456568,0
0.029282474,0.190960063,0
0.379540058,0.705973043,1
0.857792629,0.232651623,0
0.051747381,0.162331253,0
0.124138674,0.149304993,1
0.510701541,0.549496219,1
0.978380594,0.297702828,1
0.090563381,0.146737547,0
0.844886864,0.228552572,0
0.702619026,0.18509654,0
0.947830209,0.485063846,1
0.36881916,0.713362558,1
0.953808296,0.34617779,1
0.29550687,0.745599724,1
0.76039155,0.194574997,0
0.727921896,0.177851389,0
0.524669471,0.343806195,0
0.945866942,0.224554965,0
0.509642628,0.510254747,1
0.112861282,0.142639073,1
0.438105803,0.719764888,1
0.30568617,0.685928801,1
0.990886038,0.335339219,1
0.312999378,0.661196033,1
0.395924478,0.739581094,1
0.625735006,0.734662968,0
0.943148381,0.232600227,0
0.053475763,0.124590264,0
0.491491452,0.436694848,0
0.969895353,0.463827721,1
0.499479909,0.524557516,1
0.150008454,0.115965414,1
0.490617338,0.446466136,0
0.285132695,0.741370359,1
0.839282436,0.234532555,0
0.795499318,0.192361829,0
0.001225435,0.206348666,0
0.004890792,0.145437106,0
0.479420684,0.37370843,0
0.297491533,0.636502626,1
0.522952119,0.496501681,1
0.984916035,0.283701993,1
0.523613454,0.427391373,0
0.969963071,0.298139628,1
0.807758649,0.219452726,0
0.332142119,0.758526057,1
0.364338114,0.764200934,1
0.520221586,0.578452921,1
0.732165732,0.28640196,0
0.764692551,0.179534978,0
0.976999978,0.25212906,1
0.312216127,0.741896502,1
0.044820884,0.219549348,0
0.718251093,0.195778178,0
0.30442954,0.758007174,1
0.466592843,0.738207515,1
0.116947785,0.131172315,1
0.647094459,0.76398597,0
0.276647144,0.650074008,1
0.265630604,0.691295685,1
0.973981509,0.520739772,1
0.287599356,0.714442056,1
0.983265835,0.5275127,1
0.696062854,0.215263837,0
0.481789881,0.448032538,0
0.973325095,0.202585418,1
0.297346827,0.701161668,1
0.820145443,0.183952506,0
0.104741945,0.118024742,0
0.96001543,0.391744367,1
0.459535808,0.749864591,1
0.729619429,0.221247032,0
0.028127561,0.164008782,0
0.557386973,0.758529457,0
0.272743438,0.742962971,1
0.431856134,0.722041156,1
0.560858405,0.729743735,0
0.89928191,0.229367697,0
0.982399981,0.402440943,1
0.801462631,0.190566694,0
0.696268113,0.192994608,0
0.677692405,0.743770948,0
0.287479626,0.651765668,1
0.070184806,0.150596333,0
0.652104047,0.74128818,0
0.993966922,0.235040017,1
0.147023548,0.083557694,1
0.955000923,0.31718275,1
0.822157546,0.201810773,0
0.76392692,0.199314803,0
0.519707519,0.608668214,1
0.783732245,0.185963519,0
0.027079619,0.156156146,0
0.510685881,0.37380339,0
0.421147038,0.724124527,1
0.929437472,0.221332847,0
0.087941326,0.157063853,0
0.154437029,0.161680169,1
0.502198345,0.758451308,0
0.699801102,0.218714026,0
0.906148132,0.190308228,0
0.461719239,0.710061344,1
0.636989506,0.716377758,0
0.508763104,0.336276225,0
0.526213793,0.328184439,0
0.376679074,0.716405806,1
0.716234857,0.220413487,0
0.648825491,0.748517612,0
0.040721183,0.141429672,0
0.294737601,0.704179067,1
0.103951846,0.175979582,0
0.698897177,0.178090288,0
0.492755794,0.761274836,1
0.73939042,0.189664461,0
0.445360589,0.76154484,1
0.50276833,0.376634173,0
0.984150149,0.373110518,1
0.991608117,0.494922686,1
0.459454965,0.728092518,1
0.685197813,0.188289758,0
0.007099597,0.211662643,0
0.08012019,0.158668451,0
0.648625533,0.724134167,0
0.567339428,0.736408354,0
0.693824847,0.238706314,0
0.339853465,0.706439303,1
0.049748111,0.162860087,0
0.509088969,0.305586753,0
0.44912262,0.747944422,1
0.804685018,0.179916869,0
0.517835224,0.437223142,0
0.036129599,0.157753529,0
0.72661561,0.254317389,0
0.848246708,0.183034939,0
0.005917697,0.206891044,0
0.617738791,0.713379105,0
0.85355146,0.216668924,0
0.535387487,0.731202717,0
0.685450307,0.207025377,0
0.522391127,0.33771452,0
0.034494422,0.192677612,0
0.029337248,0.160989979,0
0.076299011,0.132577769,0
0.969102189,0.238922106,1
0.655062775,0.741495585,0
0.439618683,0.71645947,1
0.498969071,0.365035583,0
0.521381222,0.6436209,1
0.975286883,0.451619735,1
0.474333737,0.533017455,1
0.646541936,0.72340151,0
0.986723627,0.321263934,1
0.140206256,0.068447982,1
0.433099797,0.7307996,1
0.070587595,0.158166827,0
0.961086717,0.251600994,1
0.723498969,0.282306892,0
0.484738497,0.356839252,0
0.620925357,0.712128827,0
0.963319041,0.26483429,1
0.679513114,0.723272808,0
0.117087773,0.081277356,1
0.958940333,0.441717483,1
0.963975036,0.517557054,1
0.509537858,0.300141203,0
0.993367115,0.323704712,1
0.678966727,0.734472761,0
0.490402725,0.751093353,1
0.575675705,0.714365578,0
0.525164925,0.310302937,0
0.516530716,0.752692887,0
0.487086946,0.523250457,1
0.000875154,0.199303392,0
0.016891592,0.145310606,0
0.334063751,0.720082424,1
0.479456209,0.476767137,1
0.144027203,0.066806169,1
0.494551384,0.7204001,1
0.074982706,0.134556808,0
0.885902083,0.210840637,0
0.504371326,0.51799651,1
0.57868598,0.736680638,0
0.134704476,0.116510255,1
0.985438572,0.20048194,1
0.920626192,0.224374502,0
0.512943051,0.411669099,0
0.987856573,0.417605144,1
0.727326296,0.205705924,0
0.509681369,0.467692433,0
0.403264829,0.757911988,1
0.913313711,0.223509721,0
0.385314758,0.720346504,1
0.976685205,0.236396903,1
0.044634365,0.180101556,0
0.656807353,0.711901193,0
0.492557338,0.393186706,0
0.39692236,0.750003271,1
0.706963393,0.220976301,0
0.720718616,0.251097851,0
0.467982923,0.729471241,1
0.432521168,0.747261902,1
0.97997213,0.228352729,1
0.006799517,0.152789821,0
0.556841103,0.758111486,0
0.492480224,0.4405269,0
0.977876994,0.509215276,1
0.505279624,0.555691842,1
0.041562404,0.130173231,0
0.513779123,0.457740762,0
0.513449578,0.63917463,1
0.775866531,0.197944722,0
0.337825777,0.731954764,1
0.96424432,0.440678495,1
0.962819544,0.41792804,1
0.926962838,0.216822904,0
0.494255839,0.443673858,0
0.497596013,0.469879137,0
0.270407441,0.666251882,1
0.354508715,0.764630446,1
0.692888352,0.196085988,0
0.269360225,0.615547764,1
0.987219165,0.514146589,1
0.495251389,0.42277211,0
0.970919347,0.329500281,1
0.312683611,0.628133324,1
0.866765386,0.226391499,0
0.824160459,0.182921533,0
0.047480171,0.222066704,0
0.985976539,0.447229232,1
0.696392962,0.268684181,0
0.147798832,0.141821915,1
0.297374374,0.627074355,1
0.995825179,0.370783596,1
0.47726781,0.747563139,1
0.39376505,0.753825252,1
0.505555422,0.487726042,1
0.305591354,0.601792791,1
0.285429282,0.714753337,1
0.996239652,0.492419582,1
0.339530998,0.751696447,1
0.523130299,0.557477035,1
0.773384968,0.205332567,0
0.676921481,0.755779116,0
0.728089812,0.248357651,0
0.810465231,0.210925845,0
0.96579638,0.410691937,1
0.474420789,0.439274428,0
0.813446756,0.176962742,0
0.515594028,0.482740279,1
0.671593988,0.709447265,0
0.858442373,0.230278635,0
0.548055174,0.735625172,0
0.416604379,0.757335854,1
0.848899629,0.22896275,0
0.03586711,0.164435935,0
0.279322997,0.636205827,1
0.124239302,0.111523378,1
0.502793658,0.423076292,0
0.140828721,0.139151303,1
0.277939946,0.636326194,1
0.68149254,0.755777177,0
0.515784592,0.462185455,0
0.425749293,0.709453471,1
0.543883818,0.76224811,0
0.268235774,0.685063001,1
0.490645723,0.45411107,0
0.987565121,0.368736544,1
0.120036381,0.05970869,1
0.95224638,0.188957511,1
0.415581971,0.764021368,1
0.457277669,0.759110337,1
0.820191358,0.204489521,0
0.126582928,0.065087062,1
0.97558957,0.183099474,1
0.970664136,0.524838901,1
0.713125824,0.282246385,0
0.303743145,0.625084798,1
0.713996675,0.269350279,0
0.39252679,0.717281299,1
0.724530643,0.203976842,0
0.683859008,0.740843965,0
0.117547552,0.109418028,1
0.272446503,0.646843586,1
0.301009992,0.717028541,1
0.509615618,0.601045704,1
0.465281674,0.728675843,1
0.292157183,0.735135304,1
0.352922999,0.762036234,1
0.296914602,0.725426192,1
0.590822451,0.712667495,0
0.970296771,0.281114179,1
0.307094286,0.651502547,1
0.845726112,0.210449886,0
0.967761429,0.386172597,1
0.823898341,0.207322102,0
0.510785882,0.757329312,0
0.646439559,0.706219195,0
0.281900049,0.719846873,1
0.506835151,0.394167931,0
0.979622506,0.494233678,1
0.698479494,0.195837727,0
0.999836538,0.283437759,1
0.490634854,0.564193346,1
0.73385477,0.288650429,0
0.527152451,0.737422473,0
0.501549809,0.348574779,0
0.752391717,0.206852248,0
0.506899959,0.614334179,1
0.271995672,0.663417517,1
0.511300167,0.750234925,0
0.269469478,0.704072654,1
0.60405025,0.738391451,0
0.50068639,0.310773182,0
0.512193118,0.601401598,1
0.819309061,0.181534895,0
0.830405893,0.232722847,0
0.993775059,0.272586734,1
0.959595618,0.248048118,1
0.146494028,0.073007402,1
0.302439887,0.755635882,1
0.818778252,0.1837277,0
0.286041468,0.660954204,1
0.526509363,0.743192236,0
0.086300871,0.140913803,0
0.522021423,0.547361829,1
0.684898382,0.180887154,0
0.771630727,0.180318926,0
0.333854229,0.728907026,1
0.064812213,0.157654539,0
0.434634536,0.719273204,1
0.474807622,0.486559606,1
0.130346184,0.097214803,1
0.83389055,0.226673832,0
0.971622979,0.300330283,1
0.006014217,0.131919454,0
0.94831043,0.377111056,1
0.722448843,0.269746124,0
0.301870063,0.617813154,1
0.126183881,0.109046728,1
0.280916567,0.729420067,1
0.942565393,0.221839385,0
0.045001601,0.129494285,0
0.529076835,0.759071288,0
0.307345422,0.75520318,1
0.495096219,0.297939665,0
0.779060427,0.191156049,0
0.492505259,0.588000361,1
0.604278421,0.729489862,0
0.984692973,0.294454228,1
0.705643073,0.177052542,0
0.955034171,0.527164033,1
0.020564038,0.163627024,0
0.488468743,0.606878265,1
0.105538969,0.143577685,1
0.519804916,0.433614655,0
0.371873238,0.73344497,1
0.633864697,0.761477371,0
0.763611549,0.220036533,0
0.876762697,0.194004202,0
0.520933912,0.713321825,0
0.586511534,0.759801265,0
0.294979905,0.624414956,1
0.050506494,0.215383394,0
0.693496547,0.19275281,0
0.984018464,0.274786939,1
0.505437575,0.744131714,0
0.499631862,0.43162936,0
0.378502863,0.761319274,1
0.551133047,0.756219859,0
0.50009274,0.457099273,0
0.523967031,0.362710291,0
0.961319874,0.507763946,1
0.670670839,0.734445585,0
0.156728444,0.084911133,1
0.94129866,0.182731126,0
0.85253086,0.207143536,0
0.777347953,0.180169725,0
0.513151356,0.413891509,0
0.966419664,0.365452518,1
0.516242058,0.523739471,1
0.113571967,0.102230318,1
0.306283937,0.756220794,1
0.615746993,0.722757806,0
0.156190561,0.13912839,1
0.997611871,0.491566021,1
0.283636246,0.637438626,1
0.961382132,0.182895761,1
0.691611101,0.195429085,0
0.469972508,0.724235377,1
0.267793417,0.646591625,1
0.771793397,0.178160734,0
0.313863415,0.753301587,1
0.52624479,0.755431988,0
0.985050207,0.331853297,1
0.265867853,0.687376172,1
0.902855126,0.204728464,0
0.474808172,0.759116493,1
0.991615871,0.444704939,1
0.973424993,0.326132323,1
0.150223798,0.1308123,1
0.520267116,0.589966754,1
0.705366211,0.230344306,0
0.75866538,0.188020761,0
0.318191532,0.760685003,1
0.485019142,0.43493586,0
0.041430601,0.234639121,0
0.550612407,0.742576907,0
0.329512713,0.741123071,1
0.503099137,0.414951031,0
0.473916979,0.711212745,1
0.967064617,0.318810546,1
0.476559478,0.736770348,1
0.00758811,0.152949834,0
0.518185739,0.484634707,1
