# x1,x2,x3,class
0.13007752031,0.313740518247,0.735008152757,1
0.425409201637,0.876879487492,0.79157713468,1
0.690755263021,0.758777275213,0.501291390679,1
0.229787019148,0.791035462315,0.484691567784,1
0.654255817023,0.559660130439,0.283212721201,0
0.789332157329,0.864921210356,0.207346831425,1
0.760837743351,0.43283156998,0.57043776879,1
0.146195284781,0.420044959794,0.393471194343,1
0.733793635175,0.12847192603,0.0726306878667,0
0.00534572138289,0.864237883092,0.633083342125,1
0.62298739195,0.134367261254,0.14900699372,0
0.925404001616,0.633726685695,0.318223424038,1
0.193374473498,0.601464098418,0.678068659163,1
0.466363065452,0.885445729285,0.790739708301,1
0.318260473042,0.361171910759,0.966226136123,1
0.781223424894,0.359691751701,0.740739633298,1
0.488180552722,0.813400054662,0.674221237969,1
0.677608310433,0.307298561213,0.18961937301,0
0.441684466738,0.338652112219,0.153357230753,0
0.972378389514,0.47160751714,0.946757122849,1
0.0730635922544,0.624822330411,0.148446476064,0
0.510244340977,0.939216974757,0.766635449017,1
0.300372701491,0.73285914108,0.292955428096,0
0.0925422701691,0.0336867441011,0.596612293287,0
0.847090888364,0.270827206006,0.0742380384982,0
0.578139612558,0.263882528913,0.825300596969,0
0.60254751019,0.978688849685,0.386905987539,1
0.450274801099,0.333657312927,0.740682031484,1
0.958479733919,0.889158777435,0.062753776744,1
0.828340613362,0.829419093822,0.297219862426,1
0.562252649011,0.59020324911,0.210297924385,1
0.623902095608,0.806939796898,0.235511018597,1
0.0777589110356,0.309774560005,0.995702464628,1
0.573670994684,0.82100125795,0.675727985432,1
0.799655998624,0.0626259987774,0.751147961161,1
0.396303585214,0.491825423834,0.773277358237,1
0.38096512386,0.836060958832,0.823512840654,1
0.665450761803,0.120725116932,0.338011147351,0
0.710937343749,0.548336578629,0.882509499049,1
0.355258321033,0.118012908715,0.805837383878,1
0.427806611226,0.801537881361,0.0889050005075,0
0.622511490046,0.764662310026,0.177683897043,1
0.827293009172,0.928862561616,0.67209967114,1
0.42066738267,0.44537217035,0.578378618926,1
0.281417625671,0.401886135257,0.0109214440255,0
0.522626990508,0.348958423441,0.174559598627,0
0.897297289189,0.057060876729,0.568402204669,0
0.175102000408,0.374234031938,0.685578495723,1
0.175760303041,0.774512903065,0.604389638274,1
0.539150456602,0.78210300591,0.220428143487,1
0.710934543738,0.892558113069,0.590039186234,1
0.337912751651,0.168410619584,0.93324699728,1
0.570310881244,0.944199373555,0.566201235339,0
0.293141872567,0.740789857515,0.326493984561,1
0.797856591426,0.894926607572,0.442989754177,1
0.269145576582,0.128560829577,0.575869939903,0
0.903075712303,0.180252492074,0.243171059888,0
0.962355449422,0.463625998677,0.808674773255,1
0.356165924664,0.398708708477,0.804896854251,1
0.567133468534,0.738141551848,0.313404372238,1
0.682310929244,0.879635897472,0.230371356698,1
0.620398081592,0.556892820024,0.165879425202,0
0.451797807191,0.608897194998,0.391206923018,1
0.737466049864,0.967107887605,0.165840523977,1
0.147349689399,0.409038020617,0.0827491065969,0
0.872667090668,0.891454169021,0.782999464483,1
0.290147160589,0.587892656917,0.922923872102,1
0.326017104068,0.236321629233,0.994739134283,0
0.115947963792,0.225103681637,0.983794689533,1
0.782002928012,0.149666771704,0.154587769515,0
0.758571234285,0.545822178305,0.954757174851,1
0.512906251625,0.120590111545,0.13656160169,0
0.529643518574,0.219335451485,0.769969054025,1
0.110780343121,0.552964563286,0.631143881032,1
0.140846763387,0.554063807146,0.258201933361,1
0.790391561566,0.25293459209,0.475191768541,0
0.478055612222,0.45898171337,0.642690044736,1
0.608661034644,0.797307412566,0.493855656453,1
0.343111872447,0.448607999459,0.863276093197,1
0.569212176849,0.999868994773,0.516275062664,0
0.219191176765,0.286238020897,0.501162986634,0
0.839206856827,0.132299378745,0.730909823659,1
0.686373045492,0.989143066808,0.446916577872,1
0.242063568254,0.922138993346,0.38309746757,1
0.381101524406,0.0257791285872,0.980191476031,1
0.823091392366,0.474042514296,0.356987545108,1
0.922651890608,0.22025688825,0.0222047994512,0
0.22011258045,0.538507386445,0.590718807642,1
0.824750299001,0.0918740657752,0.769287232548,1
0.2241998968,0.500192757691,0.644011286356,1
0.489312857251,0.0909200277091,0.387331000927,0
0.0130531522126,0.770457841268,0.451494822087,1
0.796242884972,0.431681324085,0.383914693313,1
0.905725822903,0.740931263157,0.785541944571,1
0.961188244753,0.80777643028,0.320229287223,1
0.346265985064,0.910978748052,0.620608449166,1
0.00284721138885,0.389890356625,0.834979001839,1
0.890085660343,0.47898571153,0.137610634735,0
0.569919779679,0.524969046265,0.110760788965,0
0.295410881644,0.562283235101,0.977145280076,0
0.993963275853,0.361054306067,0.710990396197,1
0.101976607906,0.496527911464,0.728065534064,0
0.304288017152,0.0482866266364,0.244455100336,0
0.959265437062,0.865093717239,0.821579579757,1
0.254969519878,0.656555596568,0.189151658277,1
0.135531042124,0.326787938839,0.524450920204,1
0.851760907044,0.635239946074,0.288418485182,1
0.197510590042,0.26555739574,0.238814822667,0
0.626623706495,0.94983609846,0.0911442710445,1
0.44634258537,0.819239687664,0.79177364087,1
0.867529670119,0.0362203451918,0.401182437247,0
0.901316205265,0.222755287936,0.788912150733,1
0.879313817255,0.978094925988,0.301331891955,0
0.304866619466,0.825812649925,0.720302189519,1
0.461030644123,0.00871214761469,0.3037904694,0
0.274294197177,0.542632751047,0.850025475802,1
0.492445769783,0.941200553902,0.629522329953,1
0.76040754163,0.421290809503,0.689424716879,1
0.457529330117,0.0905993149127,0.454723523791,0
0.313377853511,0.243629120802,0.515128126536,0
0.221710786843,0.816489877946,0.207524837032,1
0.642273969096,0.927857821527,0.683210521131,1
0.936570846283,0.98703208258,0.761853698391,1
0.529640418562,0.611875613837,0.111768820718,1
0.553050912204,0.741320178675,0.960887767965,1
0.162599850399,0.650309247339,0.941404254234,1
0.740916463666,0.396122405284,0.978988338133,0
0.639763159053,0.494112015069,0.246975479728,0
0.310585242341,0.454527035629,0.388048723535,1
0.382365729463,0.0712511429206,0.0561482686705,0
0.0582757331029,0.818031739466,0.529798888665,1
0.429886519546,0.64159599968,0.610005915186,1
0.382897031588,0.570889878506,0.296386736182,1
0.221185784743,0.237784287593,0.165617316945,0
0.633918535674,0.144598269471,0.0163798159642,0
0.638721754887,0.263380408878,0.135141956972,0
0.717916171665,0.523217876393,0.902177918604,1
0.594482277929,0.95835713845,0.4192127052,1
0.776355605422,0.94904236679,0.240667581029,1
0.590611762447,0.850703643075,0.189167458775,1
0.421572886292,0.485581174689,0.519006748713,1
0.723374093496,0.684652717643,0.60486445323,1
0.829255617022,0.621272388768,0.63097427569,1
0.884655538622,0.766145569208,0.41727874428,1
0.289347657391,0.319450746085,0.702855639953,1
0.27779251117,0.122060670221,0.536589402566,1
0.0710951843807,0.777286513732,0.260380101973,1
0.627962111848,0.449574238012,0.63522000943,0
0.935156440626,0.154219453356,0.692299507434,1
0.838876555506,0.297157856598,0.0158022977724,0
0.918431773727,0.646804907516,0.136092186904,0
0.412930151721,0.553398480599,0.40564887794,1
0.87285239141,0.108496729019,0.586110762489,0
0.230583622334,0.122692595435,0.204781350613,0
0.899981199925,0.465188361016,0.963403047196,1
0.914764259057,0.598619584921,0.577476990525,1
0.752846411386,0.269770263834,0.508443915983,0
0.566942167769,0.524273418509,0.259841084994,0
0.171066784267,0.39595939878,0.288447986112,0
0.949358297433,0.694125495607,0.28626951749,1
0.802628010512,0.872410509179,0.972865145252,0
0.995101880408,0.177639487816,0.334886448923,0
0.642839171357,0.298283401508,0.423016925033,0
0.896905287621,0.000485319364243,0.407514136695,0
0.270280381122,0.915988647947,0.241460105993,1
0.440240960964,0.501328202995,0.32258826153,1
0.89728998916,0.611064281465,0.195296951854,1
0.305173420694,0.481593415577,0.668856168969,1
0.353985815943,0.641718104552,0.140999741492,0
0.819362677451,0.475913088932,0.244156390926,0
0.774203196813,0.667201821353,0.0197846232156,0
0.667697770791,0.427325250277,0.320847806706,0
0.343296073184,0.562335437184,0.775208819078,1
0.0636560546242,0.0977892017892,0.394842437537,0
0.70886253545,0.590167147669,0.807599339379,0
0.0717525870103,0.476450910391,0.121823537441,0
0.118159472638,0.262848287647,0.774834307281,1
0.738769355077,0.0189822573921,0.39971779111,0
0.686193944776,0.419528739197,0.184064798041,0
0.846858087432,0.504939747096,0.291860593609,0
0.0672673690695,0.0670613757489,0.9737047717,1
0.164879259517,0.368541704814,0.091858793552,0
0.958708834835,0.899488589595,0.887788865349,0
0.375920603682,0.00960388319494,0.456199270277,0
0.272476889908,0.231026917974,0.431600895428,1
0.250034800139,0.831348470804,0.524216012804,1
0.250862903452,0.708309761559,0.290111238504,0
0.213236452946,0.581999721789,0.287865867775,1
0.649072296289,0.261564236413,0.411429460028,0
0.630117720471,0.503315382284,0.687698962517,1
0.402784111136,0.575484061814,0.619288007572,1
0.585101540406,0.0754793116245,0.272779192545,0
0.306529826119,0.704408805911,0.868835468317,1
0.535732742931,0.393046182543,0.492793622999,1
0.101346905388,0.78293433908,0.884327556318,1
0.364915559662,0.172186370236,0.595094345472,1
0.433769535078,0.00651525995887,0.82794888039,0
0.509846839387,0.515643574179,0.652714660512,1
0.0911189644759,0.271996352654,0.691341477257,1
0.347497689991,0.964151669652,0.533800414713,1
0.668531174125,0.40263056496,0.210584633416,0
0.795682682731,0.703407065942,0.990873412512,1
0.486318545274,0.875199820473,0.211605465572,1
0.0473790895164,0.806729588511,0.865232554825,1
0.813250053,0.693178557824,0.545037568683,1
0.208809235237,0.197745290037,0.235717125089,0
0.469759179037,0.927089290863,0.97616634924,1
0.891203564814,0.509962447502,0.471284045447,1
0.912594750379,0.681897307703,0.764002366075,1
0.385285141141,0.754873619457,0.605306467154,1
0.630045320181,0.816941695974,0.722844469601,1
0.623643494574,0.588073364127,0.158564094769,0
0.281236424946,0.703630474856,0.759994039812,1
0.901377905512,0.995742430123,0.789986484574,1
0.922793191173,0.766150569408,0.188381934031,1
0.276097704391,0.659694521811,0.373720672201,1
0.341574066296,0.137715594852,0.89697745479,1
0.892591670367,0.502279540954,0.598466151684,1
0.319204376818,0.321304720058,0.200049801569,0
0.90937993752,0.358639809728,0.379734661642,0
0.0622626490506,0.139721274879,0.680667541028,1
0.135453441814,0.470649278906,0.334769745247,0
0.236786047144,0.523179074845,0.872250275884,1
0.182861531446,0.24596441398,0.701582399846,1
0.383700734803,0.598556282396,0.251288615591,1
0.100826803307,0.849784806414,0.798934166426,1
0.171077984312,0.999015260709,0.362875930592,0
0.357636730547,0.742639731325,0.271064538533,1
0.882363729455,0.951763075347,0.383537381428,0
0.422391789567,0.718336061609,0.0760486955339,0
0.241501066004,0.948329838361,0.172053219676,1
0.194281877128,0.873665959272,0.948815287682,1
0.4721998888,0.200096883866,0.854285109981,1
0.0498745994984,0.653216163325,0.993076081897,1
0.65220250881,0.355946402261,0.301405694279,1
0.0985771943088,0.572497942668,0.429737336726,1
0.524236796947,0.813304550852,0.998772361329,1
0.531616126465,0.0748131850461,0.605809983014,0
0.0231367925472,0.777892637916,0.197472120372,1
0.651529806119,0.146280036573,0.795413855536,1
0.346398985596,0.649695822863,0.696762348014,1
0.302895811583,0.689835624441,0.617233942869,1
0.0457749830999,0.918670154939,0.964950995956,1
0.49114506458,0.394683047854,0.125283346425,1
0.207974731899,0.124048249525,0.96202380375,1
0.198888795555,0.567829856411,0.512709050335,1
0.345704682819,0.71021003738,0.439447142585,1
0.856493825975,0.234854370689,0.120950309935,0
0.884552938212,0.817742327919,0.599169573842,1
0.507554430218,0.21639673423,0.142533789814,0
0.135056740227,0.107477088336,0.697691577285,1
0.502176608706,0.823004737889,0.641588210029,1
0.947053588214,0.603608383975,0.449741366853,1
0.171426785707,0.962481403008,0.367964890894,1
0.672661890648,0.807441716925,0.514366902557,1
0.0422890691563,0.635345450283,0.732051359618,1
0.453066212265,0.331215115483,0.114276699716,0
0.547626690507,0.256835547738,0.513950989456,0
0.364334057336,0.211635744266,0.30888062974,0
0.0346339385358,0.950499724939,0.576664664937,1
0.554082816331,0.0263977532704,0.127616119908,0
0.988878055512,0.495607974758,0.242634542988,0
0.303033412134,0.757030705525,0.190679606408,1
0.392356669427,0.922761618189,0.272158773001,1
0.253962215849,0.386461619819,0.80605239065,1
0.643308573234,0.319997467899,0.484272554585,0
0.531648626595,0.793182647988,0.87416413617,1
0.743650274601,0.450823987877,0.547971861114,1
0.477239108956,0.675616557101,0.0232261316231,0
0.171212984852,0.265885808844,0.127639420642,0
0.0229102916412,0.31834460195,0.81958221684,1
0.241092164369,0.0917331601531,0.26068381154,0
0.478212112848,0.0667281624537,0.296638344108,0
0.386746346985,0.78094035952,0.129149668215,1
0.574096996388,0.00330523187875,0.484677667347,0
0.45414751659,0.032641202384,0.615480087623,0
0.708266833067,0.638734485506,0.397497521172,1
0.904622218489,0.525164354058,0.353722742266,1
0.843513174053,0.173297814583,0.342795798068,1
0.265055960224,0.603507579952,0.579662559371,1
0.670246280985,0.876331165614,0.864799341179,0
0.65724252897,0.993980259812,0.975401125135,1
0.997284289137,0.460074056955,0.549084696168,1
0.492732070928,0.164557665851,0.38281175857,0
0.803297713191,0.78033883552,0.0804638346108,1
0.305486721947,0.434213125104,0.635452916767,1
0.607523630095,0.978279833365,0.233594558229,1
0.581761027044,0.813286850145,0.615851399319,1
0.689587858351,0.480646177782,0.308991133221,0
0.474604098416,0.284386047003,0.578168712314,1
0.744467877872,0.12724587711,0.923328384844,1
0.29182756731,0.306134114751,0.438193803105,1
0.0864643458574,0.518684995531,0.803050196081,1
0.952898411594,0.438498196078,0.540952740011,1
0.41675756703,0.774576805615,0.432996339385,1
0.587837151349,0.048839548698,0.250515591241,0
0.529501218005,0.559534225416,0.624255464047,0
0.843924475698,0.202417176445,0.475989493669,0
0.329685718743,0.399312732578,0.825597906334,1
0.705456021824,0.263785325034,0.71664507432,1
0.782476629907,0.519691035672,0.183863391697,0
0.958189232757,0.72484512132,0.295784017197,1
0.499398597594,0.728809379494,0.373458463942,0
0.777655410622,0.624002197688,0.364653586588,1
0.183524534098,0.988940158712,0.311253304479,0
0.191345165381,0.787272312165,0.615841098995,1
0.186572946292,0.441434113221,0.142534889849,0
0.705228620914,0.859210182486,0.683954844578,1
0.378882215529,0.867848427152,0.223065326558,1
0.592666870667,0.518876503172,0.712020728653,0
0.247671590686,0.0854713103053,0.179288847599,1
0.70948253793,0.543969904399,0.332475672984,1
0.532885631543,0.643757185912,0.920468194748,1
0.431008724035,0.536305298581,0.24525522554,0
0.977738810955,0.387816273869,0.509611352758,1
0.247012188049,0.193559223013,0.170656275673,0
0.0614000456002,0.393747810538,0.962979133843,1
0.912626150505,0.674996832374,0.746139703401,1
0.760475341901,0.925459225823,0.185612746802,1
0.469406777627,0.518115672815,0.362957833172,0
0.161861647447,0.283419908454,0.726529885691,1
0.819730278921,0.971816175465,0.210444529003,1
0.359614238457,0.720084831385,0.480428633502,1
0.913645754583,0.65111327942,0.232513924189,1
0.0448540794163,0.195485999891,0.629116917183,1
0.870486181945,0.375251072518,0.117764109569,0
0.300694102776,0.303402205748,0.100900978381,0
0.821522886092,0.463885609036,0.772401430645,1
0.747313189253,0.498926907184,0.576257552113,1
0.470720882884,0.78673159059,0.364501381794,1
0.506792827171,0.844960013905,0.436960264248,1
0.4960500842,0.669502613154,0.395478157562,1
0.864992159969,0.0245865810046,0.498384999127,0
0.399857799431,0.61617718547,0.366428642502,1
0.919580878324,0.467356447522,0.470652625558,1
0.931243224973,0.243047497595,0.724491021467,1
0.741982367929,0.300742499626,0.245585335938,0
0.0874655498622,0.610114743578,0.043022255201,0
0.455053020212,0.480009352373,0.0146801624251,0
0.149501298005,0.410184666368,0.492007598239,0
0.434790139161,0.99042381791,0.749975124216,1
0.606573826295,0.116396144206,0.535201458846,0
0.583766235065,0.00584553323678,0.267244618205,0
0.248918595674,0.991766771494,0.193549896822,1
0.292493369973,0.439161822557,0.203592513164,0
0.0492693970776,0.246639740926,0.974234788396,1
0.72665750663,0.988946158952,0.455424845883,1
0.399111096444,0.947463303786,0.890663555902,1
0.937848051392,0.640635461355,0.668554359462,1
0.757038928156,0.203748929582,0.0705573225557,0
0.209621538486,0.337827679324,0.855820858357,1
0.329577218309,0.0493626695705,0.449440257368,0
0.488541454166,0.65306115714,0.0020162635123,0
0.899703198813,0.976282153658,0.0421212268186,1
0.965188360753,0.497573153169,0.502516029255,1
0.44501508006,0.393174287654,0.198188742945,0
0.0338031352125,0.866773384258,0.927293509746,1
0.0705143820575,0.997882115496,0.13163364646,1
0.335692242769,0.987485800683,0.738687068643,1
0.0368416473666,0.188120306,0.287334751045,0
0.841185764743,0.28937644612,0.0631824902484,0
0.265643662575,0.105327502567,0.367238468012,0
0.602913511654,0.86978470441,0.595130446609,0
0.262944251777,0.793348854619,0.430786569777,1
0.660093140373,0.358074487172,0.0875786587277,0
0.355938323753,0.219237047558,0.0107303380056,0
0.20671002684,0.749446602919,0.356896742247,1
0.937567750271,0.64425990597,0.768946721822,1
0.933637334549,0.832159103148,0.51963556852,1
0.93748744995,0.886904387485,0.430107548388,1
0.756656626627,0.0252296066613,0.588328632352,1
0.818583574334,0.0191067623598,0.316343564822,0
0.377202208809,0.403948517546,0.209272592087,0
0.62319759279,0.220027779108,0.424769680245,0
0.969474077896,0.78169598967,0.0734481136156,1
0.425935203741,0.84242481275,0.685793102483,1
0.674554298217,0.205421696326,0.558851603826,0
0.0923174692699,0.988990260711,0.152425801413,1
0.0142139568558,0.740783557264,0.868585360439,1
0.75989753959,0.184921978387,0.311465511164,0
0.588883855535,0.520765378539,0.870251012907,1
0.740801063204,0.295014671085,0.0419730221502,0
0.0767024068096,0.115445006256,0.617312745351,0
0.95786993148,0.303099693678,0.862220559948,1
0.508537734151,0.421067100577,0.244451500222,0
0.410037240149,0.396903536451,0.44982826959,1
0.137676650707,0.318407804471,0.257042596842,0
0.503346213385,0.568535784578,0.0346576917173,1
0.0892926571706,0.904939307078,0.304302685535,1
0.199941299765,0.346301517431,0.540366521545,1
0.461764447058,0.157671991112,0.77929364775,1
0.460789643159,0.641510996289,0.0520388392234,0
0.0625703502814,0.296515630974,0.570184960826,1
0.693428773715,0.0200048981954,0.896874251539,1
0.33843495374,0.153909540991,0.728686553626,1
0.722453989816,0.763373558605,0.934023721747,1
0.668283473134,0.238319708956,0.641844818112,1
0.584634738539,0.182204169946,0.14485936307,1
0.339898459594,0.924183574925,0.466029079916,1
0.565668862675,0.518095171997,0.770023455739,1
0.814616058464,0.340202674087,0.100836476349,0
0.360229040916,0.997742009906,0.339142482988,1
0.151640706563,0.0678209060542,0.540446924078,0
0.831199124796,0.474466031195,0.685847004181,1
0.712794551178,0.32768597467,0.367700282559,0
0.509906339625,0.512586852215,0.34382063035,1
0.436749446998,0.809879514193,0.650497590674,0
0.32795741183,0.420515878584,0.630661665842,1
0.760725742903,0.731527187935,0.650619094501,1
0.729237716951,0.989792692728,0.819628218289,1
0.0576061304245,0.360069566776,0.754980681891,1
0.83454003816,0.440822788829,0.388281330862,1
0.768515574062,0.756010864834,0.844769910252,1
0.268582674331,0.188583624487,0.128213038711,0
0.998461693847,0.778740071729,0.707756594333,1
0.199243396974,0.338412502659,0.468988273131,1
0.0699318797275,0.119599772031,0.0809089486319,0
0.109383137533,0.900567632649,0.680053421683,1
0.26062244249,0.435029157663,0.0557829571632,1
0.87585500342,0.444090919228,0.642497638676,1
0.200089200357,0.487263041795,0.922800668221,1
0.675856903428,0.0510056351248,0.173995480858,0
0.829750419002,0.881782383117,0.000716522570461,0
0.220181680727,0.469731642293,0.988976852771,1
0.589344757379,0.0698777881237,0.0892723120778,0
0.97044508178,0.769355097268,0.865731870554,1
0.204371517486,0.921545469664,0.326221775986,0
0.365617862471,0.968750353139,0.724599824894,1
0.455991623966,0.647397431158,0.0343667825537,0
0.69841249365,0.208386914638,0.806171994418,1
0.0901606606426,0.806918196036,0.557154650371,1
0.276634506538,0.546127590491,0.600463214591,1
0.616017764071,0.689764121588,0.564709588352,1
0.45909743639,0.430436474415,0.81753555237,1
0.351963907856,0.143749935622,0.743702726636,1
0.112490949964,0.468297885086,0.283283523431,0
0.115685762743,0.317675875267,0.700337160621,1
0.526078404314,0.506504809542,0.342253280978,1
0.313406453626,0.899438387592,0.926597687827,1
0.445544582178,0.527056729564,0.456019564616,0
0.216807667231,0.020720726757,0.64802571281,0
0.451175404702,0.465556675711,0.339370090158,1
0.609319237277,0.0830649142901,0.520722302753,0
0.55137750551,0.804035381012,0.290287544058,1
0.121701486806,0.990655927171,0.481161456586,1
0.49713758855,0.823444555438,0.26401301641,1
0.722851691407,0.190603605084,0.400582718356,0
0.717669070676,0.856632479636,0.229947743354,1
0.877356209425,0.878003732349,0.610385427141,1
0.343542674171,0.949786396477,0.13165744721,1
0.0328447313789,0.65240803108,0.67467745234,1
0.456421725687,0.964996003341,0.251279115292,1
0.955612222449,0.732469725542,0.225896115728,1
0.555888923556,0.489936148452,0.263283893443,0
0.6805499222,0.663895089414,0.447131984658,1
0.520503482014,0.677108216618,0.332687679662,1
0.555086720347,0.943103829843,0.72639398141,1
0.892852771411,0.858081537453,0.851501522298,1
0.510465841863,0.526174794374,0.509920662501,1
0.491147764591,0.76122907304,0.545012567896,1
0.493675574702,0.770938160433,0.899517334796,0
0.260859543438,0.16279399548,0.328296941354,0
0.826693906776,0.775458340788,0.339620498046,1
0.45254491018,0.672336626231,0.745060269398,0
0.615413061652,0.471449610839,0.906272747592,1
0.329513818055,0.7577719351,0.433958169682,1
0.283931135725,0.943909561992,0.806876216601,1
0.705107920432,0.351883240141,0.221827787575,0
0.122811591246,0.121337641372,0.248337722638,0
0.284155936624,0.57666240883,0.325076139898,1
0.35210260841,0.664725122532,0.458042628343,1
0.337044248177,0.203095903527,0.812288287081,1
0.674555798223,0.718558470483,0.460718612636,0
0.476307905232,0.894707098813,0.844059387871,1
0.838581254325,0.650932472206,0.535319562566,1
0.00281021124084,0.757176611347,0.74247588799,1
0.878517214069,0.990844734705,0.509297642876,1
0.567481369925,0.834403692707,0.273513215666,1
0.499105596422,0.731584790233,0.724238213504,1
0.934681738727,0.536522407244,0.788615641393,1
0.255066320265,0.249327648173,0.613306919168,1
0.144024276097,0.457361448722,0.491613685831,1
0.108284733139,0.0269248743025,0.526291878194,0
0.784107736431,0.268761423581,0.236714056493,0
0.259591438366,0.746040867031,0.82530349706,1
0.580418321673,0.0988089424768,0.74666411992,0
0.830398521594,0.470897688818,0.915685644098,1
0.00741442965772,0.704298601514,0.374306890667,1
0.953626514506,0.987645007036,0.993873207006,0
0.44498507994,0.485482370747,0.0802411275955,0
0.512423249693,0.606561001784,0.664373827776,1
0.875325501302,0.901118254618,0.959165213704,1
0.647130488522,0.784466800225,0.962003003095,1
0.883278433114,0.708664475713,0.307063872512,1
0.179550318201,0.222742787437,0.478749180599,0
0.92704250817,0.853086038133,0.449448757636,1
0.840695462782,0.443316988348,0.97832951738,1
0.928800515202,0.0585625366452,0.838960127244,1
0.665134160537,0.50332958285,0.737757939375,1
0.404427917712,0.696920507128,0.675377974406,0
0.481364525458,0.637377631367,0.279097691577,1
0.346024284097,0.586189288953,0.0783008664773,0
0.808937635751,0.557077627397,0.712549645314,1
0.410143540574,0.161991163447,0.616644824312,0
0.605320921284,0.594970639329,0.536517000286,1
0.653544214177,0.375471781324,0.975354823677,1
0.878804315217,0.713110253099,0.859144463051,1
0.410010540042,0.534518227277,0.334782745656,1
0.171884287537,0.613908394945,0.256007964251,1
0.200085200341,0.334334539948,0.0434710693387,1
0.891414565658,0.756050066398,0.745006167694,1
0.918042772171,0.361645529657,0.552395000443,1
0.956616326465,0.0889041472755,0.0574654101604,0
0.464393757575,0.0328120091992,0.928847358692,1
0.74592998372,0.787989840795,0.626430332555,1
0.322491089964,0.961244053638,0.0472996899402,1
0.575126400506,0.303333002987,0.0122710865392,0
0.637679150717,0.0557656250484,0.784242803648,1
0.811821047284,0.529244816868,0.83065746571,1
0.890892863571,0.383047183583,0.253213176215,0
0.471968887876,0.310704097093,0.457661216328,0
0.343538274153,0.386503321483,0.279551205863,1
0.174481397926,0.906012049881,0.245398230044,1
0.867219568878,0.292723279659,0.99136602803,1
0.596069484278,0.00362854477894,0.21754635271,0
0.0594265377062,0.00178057104478,0.762846129653,0
0.531040824163,0.593500080653,0.601110634985,1
0.976546706187,0.854353988724,0.269429187019,1
0.165046660187,0.727119412065,0.384871623456,1
0.113613254453,0.664451211603,0.598056438778,1
0.57043738175,0.843484655038,0.785079530005,1
0.136197644791,0.776443480095,0.880009920312,1
0.780078520314,0.0975485921888,0.966029029914,1
0.0993600974404,0.728872782024,0.710758988908,1
0.322355989424,0.311863743363,0.0523188480437,0
0.166206164825,0.321773638768,0.747421543779,1
0.048885995544,0.132285678199,0.83985175533,1
0.796742786971,0.437903272341,0.450596993805,1
0.28137242549,0.235670003233,0.804842052525,1
0.0121076484306,0.68484912548,0.149828019583,1
0.782404129617,0.115849522396,0.631695498408,0
0.844726578906,0.342448763706,0.512165933227,1
0.654323417294,0.56451252405,0.465980778395,1
0.886288945156,0.213395514481,0.151773580868,0
0.345703182813,0.991656567097,0.0976634763995,1
0.429539018156,0.548288076694,0.509622953123,1
0.783964435858,0.314459046916,0.12847174686,0
0.999306797227,0.278325105172,0.588261230229,1
0.39419497678,0.219949876,0.663476099497,1
0.562412949652,0.175635007837,0.405997988937,0
0.740155360621,0.872008993159,0.037249873371,1
0.0853959415838,0.189047943013,0.561617290945,0
0.18069262277,0.659309306441,0.573547766755,1
0.207584430338,0.0831628181964,0.321138615866,0
0.397642090568,0.449637040518,0.787629310323,1
0.727970511882,0.375884997811,0.178643627274,0
0.595848083392,0.842149701773,0.36107967401,1
0.0177785711143,0.767106907566,0.374990512201,1
